Brokenshell No. 68 (Sask.),RM,317,,340,,126,
Brome (Que.),VL,286,,287,,139,
Bromont (Que.),V,4808,,4290,,2396,
Bromptonville (Que.),V,5571,,5583,Adjusted figure due to boundary change.,2113,
Brooke-Alvinston (Ont.),TP,2785,,2894,Adjusted figure due to boundary change.,1064,
Brooks (Alta.),T,11604,,10093,,4379,
Brossard (Que.),V,65026,,65927,,23795,
Browning No. 34 (Sask.),RM,485,,552,,181,
Brownlee (Sask.),VL,55,,72,,29,
Brownsburg-Chatham (Que.),M,6770,,6683,Adjusted figure due to boundary change.,3383,
Bruce Mines (Ont.),T,627,,653,,303,
"Brudenell, Lyndoch and Raglan (Ont.)",TP,1565,,1611,Adjusted figure due to boundary change.,907,
Bruderheim (Alta.),T,1202,,1198,,448,
Bruno (Sask.),T,571,,648,,304,
Brunswick (N.B.),PAR,249,,255,,257,
Bryant's Cove (Nfld.Lab.),T,417,,449,,170,
Bryson (Que.),VL,673,,753,,311,
B-Say-Tah (Sask.),RV,177,,159,,252,
Buchanan (Sask.),VL,233,,279,,153,
Buchanan No. 304 (Sask.),RM,506,,546,,297,
Buchans (Nfld.Lab.),T,877,,1056,,443,
Buckingham (Que.),V,11668,,11678,,4688,
Buckland No. 491 (Sask.),RM,3529,,3444,,1240,
Bucktum 4 (B.C.),R,5,,3,,1,
Buctouche 16 (N.B.),R,78,,0,Incompletely enumerated Indian reserve or Indian settlement.,30,
Buena Vista (Sask.),VL,397,,343,,376,
Buffalo Narrows (Sask.),NV,1137,,1053,,452,
Buffalo No. 409 (Sask.),RM,618,,688,Adjusted figure due to boundary change.,233,
Buffalo Point 36 (Man.),R,117,,63,,236,
Buffalo River Dene Nation 193 (Peter Pond Lake 193) (Sask.),R,607,,539,,193,
Bulkley River 19 (B.C.),R,63,,49,,19,
Bulkley-Nechako A (B.C.),RDA,5696,,5573,Adjusted figure due to boundary change.,2135,
Bulkley-Nechako B (B.C.),RDA,2277,,2300,Adjusted figure due to boundary change.,899,
Bulkley-Nechako C (B.C.),RDA,1688,,1706,Adjusted figure due to boundary change.,734,
Bulkley-Nechako D (B.C.),RDA,1715,,1796,Adjusted figure due to boundary change.,918,
Bulkley-Nechako E (B.C.),RDA,1750,,1715,Adjusted figure due to boundary change.,921,
Bulkley-Nechako F (B.C.),RDA,3384,,3389,Adjusted figure due to boundary change.,1414,
Bulkley-Nechako G (B.C.),RDA,1099,,926,Adjusted figure due to boundary change.,550,
Bulyea (Sask.),VL,107,,99,,56,
Bummers Flat 6 (B.C.),R,0,,0,,0,
Burdett (Alta.),VL,264,,286,,99,
Burgeo (Nfld.Lab.),T,1782,,2098,,740,
Burin (Nfld.Lab.),T,2470,,2682,,1014,
Burk's Falls (Ont.),VL,940,,986,,463,
Burlington (Nfld.Lab.),T,409,,432,,158,
Burlington (Ont.),C,150836,,136976,,59020,
Burnaby (B.C.),C,193954,,179209,,76212,
Burns Lake (B.C.),VL,1942,,1793,,788,
Burns Lake 18 (B.C.),R,40,,35,,15,
Burnstick Lake (Alta.),SV,10,,4,,57,
Burnt Church 14 (N.B.),R,1002,,816,,271,
Burnt Islands (Nfld.Lab.),T,801,,919,,266,
Burpee and Mills (Ont.),TP,362,,368,Adjusted figure due to boundary change.,320,
Burrard Inlet 3 (B.C.),R,1203,,462,,578,
Burstall (Sask.),T,388,,426,,184,
Burton (N.B.),PAR,5000,,4601,,1749,
Burwash Landing (Y.T.),SET,68,,58,,53,
Bury (Que.),M,1171,,1151,,573,
Bushe River 207 (Alta.),R,318,,166,,97,
Cabano (Que.),V,3213,,3086,,1581,
Cabri (Sask.),T,483,,529,,259,
Cache Creek (B.C.),VL,1056,,1115,,516,
Cacouna (Que.),R,0,,0,,0,
Cadillac (Que.),V,828,,930,,372,
Cadillac (Sask.),VL,95,,97,,48,
Cahoose 8 (B.C.),R,0,,0,,0,
Cahoose 10 (B.C.),R,0,,6,,0,
Cahoose 12 (B.C.),R,0,,1,,1,
Calder (Sask.),VL,109,,106,,80,
Calder No. 241 (Sask.),RM,509,,585,Adjusted figure due to boundary change.,250,
Caledon (Ont.),T,50595,,39893,,16662,
Caledonia No. 99 (Sask.),RM,328,,404,Adjusted figure due to boundary change.,156,
Calgary (Alta.),C,878866,,768082,,343854,
Calixa-Lavallée (Que.),P,495,,467,,192,
Calmar (Alta.),T,1902,,1797,,699,
Calumet (Que.),VL,554,,602,,255,
Calvin (Ont.),TP,603,,562,,257,
Cambria No. 6 (Sask.),RM,291,,344,,103,
Cambridge (N.B.),PAR,639,,685,,546,
Cambridge (Ont.),C,110372,,101429,,40061,
Cambridge 32 (N.S.),R,104,,80,,43,
Cambridge Bay (Nvt.),HAM,1309,,1351,,457,
Cambridge-Narrows (N.B.),VL,654,,634,,621,
Cameron (Man.),RM,496,,537,,173,
Cameron Bar 13 (B.C.),R,0,,0,,0,
Campbell River (B.C.),DM,28456,,28851,,12128,
Campbell River 11 (B.C.),R,284,,239,,112,
"Campbellford/Seymour,Percy,Hastings (Ont.)",T,12569,,12437,Adjusted figure due to boundary change.,5582,
Campbell's Bay (Que.),VL,766,,874,,355,
Campbellton (Nfld.Lab.),T,565,,642,,281,
Campbellton (N.B.),C,7798,,8404,,3476,
Campobello (N.B.),PAR,1195,,1305,,600,
Camrose (Alta.),C,14854,,13728,,6340,
Camrose County No. 22 (Alta.),CM,7294,,7613,,2847,
Cana No. 214 (Sask.),RM,952,,1014,,392,
Canaan No. 225 (Sask.),RM,191,,171,,95,
Candiac (Que.),V,12675,,11805,,4702,
Candle Lake (Sask.),RV,503,,463,,1436,
Cando (Sask.),VL,102,,106,,42,
Caniapiscau (Que.),UNO,0,,0,,0,
Canim Lake 1 (B.C.),R,232,,231,,71,
Canim Lake 2 (B.C.),R,15,,17,,5,
Canim Lake 4 (B.C.),R,0,,2,,1,
Canmore (Alta.),T,10792,,8354,,5043,
Canning (N.B.),PAR,924,,950,,882,
Canoe Creek 1 (B.C.),R,59,,40,,18,
Canoe Creek 2 (B.C.),R,64,,21,,13,
Canoe Creek 3 (B.C.),R,0,,0,,0,
Canoe Lake 165 (Sask.),R,747,,635,,226,
Canora (Sask.),T,2200,,2218,Adjusted figure due to boundary change.,1174,
Canso (N.S.),T,992,,1127,,437,
Canterbury (N.B.),PAR,587,,589,Adjusted figure due to boundary change.,368,
Canterbury (N.B.),VL,399,,433,Adjusted figure due to boundary change.,166,
Cantley (Que.),M,5898,,5443,Adjusted figure due to boundary change.,2138,
Canupawakpa Dakota First Nation (Oak Lake 59) (Man.),R,303,,290,,107,
Canwood (Sask.),VL,374,,345,,185,
Canwood No. 494 (Sask.),RM,1720,,1718,,778,
Cap-aux-Meules (Que.),VL,1659,,1661,,645,
Cap-Chat (Que.),V,2913,,3127,Adjusted figure due to boundary change.,1373,
Cap-de-la-Madeleine (Que.),V,32534,,33438,,15072,
Cape Breton (N.S.),RGM,105968,,114733,,45491,
Cape Broyle (Nfld.Lab.),T,568,,633,,267,
Cape Dorset (Nvt.),HAM,1148,,1118,,333,
Cape Mudge 10 (B.C.),R,181,,189,,63,
Cape St. George (Nfld.Lab.),T,926,,1095,,414,
Capilano 5 (B.C.),R,2230,,2141,,1272,
Capital F (B.C.),RDA,9279,,9249,Adjusted figure due to boundary change.,4913,
Capital G (B.C.),RDA,4307,,4156,Adjusted figure due to boundary change.,4397,
Capital H (Part 1) (B.C.),RDA,3801,,3568,Adjusted figure due to boundary change.,1841,
Capital H (Part 2) (B.C.),RDA,161,,207,Adjusted figure due to boundary change.,126,
Caplan (Que.),M,2010,,2145,,881,
Cap-Pele (N.B.),VL,2266,,2242,,924,
Cap-Rouge (Que.),V,13700,,14163,,5043,
Cap-Saint-Ignace (Que.),M,3204,,3078,,1377,
Cap-Santé (Que.),V,2571,,2615,,1103,
Caraquet (N.B.),PAR,1589,,1706,,676,
Caraquet (N.B.),T,4442,,4653,,1957,
Carberry (Man.),T,1513,,1493,,712,
Carbon (Alta.),VL,530,,450,,219,
Carbonear (Nfld.Lab.),T,4759,,5168,,1876,
Carcajou 187 (Alta.),S-E,0,,0,,0,
Carcross (Y.T.),SET,152,,196,,115,
Carcross 4 (Y.T.),R,49,,81,,47,
Cardigan (P.E.I.),COM,382,,371,,140,
Cardston (Alta.),T,3475,,3417,,1187,
Cardston County (Alta.),MD,4325,,4565,,1118,
Cardwell (N.B.),PAR,1382,,1422,,674,
Cariboo A (B.C.),RDA,6428,,6561,Adjusted figure due to boundary change.,2481,
Cariboo B (B.C.),RDA,4338,,4432,Adjusted figure due to boundary change.,1727,
Cariboo C (B.C.),RDA,1323,,1393,Adjusted figure due to boundary change.,613,
Cariboo D (B.C.),RDA,3294,,3450,Adjusted figure due to boundary change.,1406,
Cariboo E (B.C.),RDA,4668,,4872,Adjusted figure due to boundary change.,1805,
Cariboo F (B.C.),RDA,4963,,4627,Adjusted figure due to boundary change.,2266,
Cariboo G (B.C.),RDA,5001,,5130,Adjusted figure due to boundary change.,2546,
Cariboo H (B.C.),RDA,1844,,2135,Adjusted figure due to boundary change.,1163,
Cariboo I (B.C.),RDA,1773,,1726,Adjusted figure due to boundary change.,758,
Cariboo J (B.C.),RDA,880,,872,Adjusted figure due to boundary change.,700,
Cariboo K (B.C.),RDA,674,,841,Adjusted figure due to boundary change.,305,
Cariboo L (B.C.),RDA,4244,,4395,Adjusted figure due to boundary change.,3186,
Carievale (Sask.),VL,254,,253,,117,
Carignan (Que.),V,5915,,5614,,2193,
Carleton (N.B.),PAR,1019,,1112,,436,
Carleton Place (Ont.),T,9083,,8483,Adjusted figure due to boundary change.,3504,
Carleton---Saint-Omer (Que.),V,4010,,4267,Adjusted figure due to boundary change.,1995,
Carling (Ont.),TP,1063,,952,,1579,
Carlow/Mayo (Ont.),TP,833,,891,Adjusted figure due to boundary change.,609,
Carlyle (Sask.),T,1260,,1252,,546,
Carmacks (Y.T.),VL,431,,466,,193,
Carman (Man.),T,2831,,2704,,1314,
Carmangay (Alta.),VL,255,,258,,127,
Carmanville (Nfld.Lab.),T,798,,913,,370,
Carmichael (Sask.),VL,20,,23,,13,
Carmichael No. 109 (Sask.),RM,484,,462,,114,
Carnduff (Sask.),T,1017,,1069,,453,
Caroline (Alta.),VL,556,,472,,236,
Caron No. 162 (Sask.),RM,518,,534,,197,
Caronport (Sask.),VL,1040,,1147,,351,
Carrot River (Sask.),T,1017,,1032,,475,
Carrot River 29A (Sask.),R,526,,376,,97,
Carstairs (Alta.),T,2254,,1909,Adjusted figure due to boundary change.,849,
Cartier (Man.),RM,3120,,3009,,776,
Cartwright (Man.),VL,304,,345,,180,
"Cartwright, Labrador (Nfld.Lab.)",T,629,,628,,284,
Cascades-Malignes (Que.),UNO,0,,0,,0,
Cascapédia--Saint-Jules (Que.),M,679,,673,Adjusted figure due to boundary change.,334,
Casey (Ont.),TP,421,,421,,150,
Casimiel Meadows 15A (B.C.),R,0,,0,,0,
Casselman (Ont.),VL,2910,,2877,,1111,
Cassimayooks (Mayook) 5 (B.C.),R,5,,5,,3,
Castle Island (Alta.),SV,10,,19,,23,
Castlegar (B.C.),C,7002,,7030,Adjusted figure due to boundary change.,3032,
Castor (Alta.),T,935,,970,,452,
Cat Lake 63C (Ont.),R,428,,275,,114,
Catalina (Nfld.Lab.),T,995,,1155,,401,
Causapscal (Que.),V,2634,,2811,Adjusted figure due to boundary change.,1140,
Cavan-Millbrook-North Monaghan (Ont.),TP,8453,,8252,Adjusted figure due to boundary change.,2951,
Cayamant (Que.),M,691,,706,,857,
Cayoosh Creek 1 (B.C.),R,69,,89,,23,
Central Bedeque (P.E.I.),COM,186,,182,,64,
Central Butte (Sask.),T,439,,521,,240,
Central Coast A (B.C.),RDA,143,,244,Adjusted figure due to boundary change.,131,
Central Coast C (B.C.),RDA,697,,883,Adjusted figure due to boundary change.,362,
Central Coast D (B.C.),RDA,516,,439,Adjusted figure due to boundary change.,236,
Central Coast E (B.C.),RDA,167,,205,Adjusted figure due to boundary change.,95,
Central Elgin (Ont.),TP,12360,,12156,Adjusted figure due to boundary change.,4832,
Central Frontenac (Ont.),TP,4557,,4615,Adjusted figure due to boundary change.,3378,
Central Huron (Ont.),TP,7806,,7862,Adjusted figure due to boundary change.,3438,
Central Kootenay A (B.C.),RDA,2125,,2617,Adjusted figure due to boundary change.,1465,
Central Kootenay B (B.C.),RDA,4658,,4723,Adjusted figure due to boundary change.,1930,
Central Kootenay C (B.C.),RDA,1371,,1015,Adjusted figure due to boundary change.,612,
Central Kootenay D (B.C.),RDA,1500,,1596,Adjusted figure due to boundary change.,895,
Central Kootenay E (B.C.),RDA,3531,,3533,Adjusted figure due to boundary change.,1784,
Central Kootenay F (B.C.),RDA,3907,,3854,Adjusted figure due to boundary change.,1616,
Central Kootenay G (B.C.),RDA,1354,,1573,Adjusted figure due to boundary change.,644,
Central Kootenay H (B.C.),RDA,4482,,4460,Adjusted figure due to boundary change.,2254,
Central Kootenay I (B.C.),RDA,2436,,2507,Adjusted figure due to boundary change.,1084,
Central Kootenay J (B.C.),RDA,3513,,3524,Adjusted figure due to boundary change.,1613,
Central Kootenay K (B.C.),RDA,1979,,1997,Adjusted figure due to boundary change.,982,
Central Manitoulin (Ont.),TP,1907,,1794,Adjusted figure due to boundary change.,1473,
Central Okanagan G (B.C.),RDA,10066,,9264,Adjusted figure due to boundary change.,4050,
Central Okanagan H (B.C.),RDA,15935,,13637,Adjusted figure due to boundary change.,6045,
Central Okanagan I (B.C.),RDA,3672,,3446,Adjusted figure due to boundary change.,1385,
Central Saanich (B.C.),DM,15348,,14611,,6047,
Centre Hastings (Ont.),TP,4226,,4103,Adjusted figure due to boundary change.,1920,
Centre Wellington (Ont.),TP,24260,,21786,Adjusted figure due to boundary change.,9367,
Centreville (N.B.),VL,535,,559,Adjusted figure due to boundary change.,254,
Centreville-Wareham-Trinity (Nfld.Lab.),T,1146,,1328,,519,
Cereal (Alta.),VL,187,,211,,90,
Ceylon (Sask.),VL,105,,148,,65,
Chamberlain (Ont.),TP,348,,361,,152,
Chamberlain (Sask.),VL,89,,119,Adjusted figure due to boundary change.,55,
Chambly (Que.),V,20342,,19716,,7567,
Chambord (Que.),M,1693,,1724,Adjusted figure due to boundary change.,678,
Champagne Landing 10 (Y.T.),S-E,20,,8,,16,
Champion (Alta.),VL,355,,362,,164,
Champlain (Que.),M,1623,,1608,,765,
Champlain (Ont.),TP,8591,,8375,Adjusted figure due to boundary change.,3444,
Champneuf (Que.),M,157,,169,,62,
Chance Cove (Nfld.Lab.),T,339,,394,,147,
Chandler (Que.),V,3004,,3358,,1377,
Change Islands (Nfld.Lab.),T,360,,460,,185,
Channel-Port aux Basques (Nfld.Lab.),T,4637,,5243,,1918,
Chapais (Que.),V,1795,,2030,,793,
Chapel Arm (Nfld.Lab.),T,499,,575,,214,
Chapel Island 5 (N.S.),R,419,,350,,122,
Chapleau (Ont.),TP,2832,,2934,,1179,
Chapleau 74A (Ont.),R,33,,24,,11,
Chapleau 75 (Ont.),R,93,,60,,35,
Chaplin (Sask.),VL,292,,314,,162,
Chaplin No. 164 (Sask.),RM,160,,198,,85,
Chapple (Ont.),TP,910,,909,,347,
Charette (Que.),M,941,,962,,432,
Charlemagne (Que.),V,5662,,5739,,2420,
Charles Lake 225 (Alta.),R,0,,0,,1,
Charlesbourg (Que.),V,70310,,70942,,31221,
Charley Boy's Meadow 3 (B.C.),R,5,,2,,2,
Charlo (N.B.),VL,1449,,1610,,731,
Charlottetown (P.E.I.),C,32245,,32531,,14175,
Charlottetown (Labrador) (Nfld.Lab.),T,346,,330,,116,
Charlton (Ont.),T,276,,297,,106,
Charny (Que.),V,10507,,10661,,4447,
Chartierville (Que.),M,362,,328,,176,
Chase (B.C.),VL,2460,,2460,,1151,
Châteauguay (Que.),V,41003,,41423,,15682,
Château-Richer (Que.),V,3442,,3579,,1559,
Chatham (N.B.),PAR,519,,555,,217,
Chatham-Kent (Ont.),C,107341,,109350,Adjusted figure due to boundary change.,45241,
Chatsworth (Ont.),TP,6280,,6278,Adjusted figure due to boundary change.,2627,
Chaumox 11 (B.C.),R,0,,0,,0,
Chauvin (Alta.),VL,366,,400,,157,
Chawathil 4 (B.C.),R,152,,145,,44,
Chazel (Que.),M,330,,388,,137,
Cheakamus 11 (B.C.),R,45,,48,,15,
Cheam 1 (B.C.),R,212,,164,,76,
Chehalis 5 (B.C.),R,460,,476,,139,
Chekwelp 26 (B.C.),R,24,,28,,30,
Chekwelp 26A (B.C.),R,0,,0,,0,
Chelsea (Que.),M,6036,,5925,,2540,
Chemainus 13 (B.C.),R,557,,557,,150,
Chemawawin 2 (Man.),R,964,,859,,246,
Chemawawin 3 (Man.),R,16,,0,,9,
Chenahkint 12 (B.C.),R,10,,9,,3,
Chénéville (Que.),M,738,,755,Adjusted figure due to boundary change.,450,
Chertsey (Que.),M,4112,,3853,,3995,
Cheslatta 1 (B.C.),R,69,,87,,27,
Chester (N.S.),MD,10781,,10602,,5848,
Chester No. 125 (Sask.),RM,463,,521,,173,
Chester-Est (Que.),CT,361,,333,,169,
Chesterfield Inlet (Nvt.),HAM,345,,337,,103,
Chesterfield No. 261 (Sask.),RM,532,,598,,199,
Chestermere (Alta.),T,3414,,1911,,1192,
Chesterville (Que.),M,801,,784,,313,
Chetwynd (B.C.),DM,2591,,2980,,1234,
Chibougamau (Que.),V,7922,,8664,,3331,
Chichester (Que.),CT,381,,462,,243,
Chicken 224 (Sask.),R,1054,,997,,213,
Chicken 225 (Sask.),R,21,,28,,6,
Chicoutimi (Que.),V,60008,,63061,,25511,
Chilco Lake 1 (B.C.),R,10,,17,,4,
Chilco Lake 1A (B.C.),R,52,,67,,19,
Child Lake 164A (Alta.),R,156,,121,,47,
Chilhil 6 (B.C.),R,49,,64,,19,
Chilliwack (B.C.),C,62927,,60186,,25119,
Chipewyan 201 (Alta.),R,0,,0,,0,
Chipewyan 201A (Alta.),R,0,,3,,0,
Chipewyan 201B (Alta.),R,0,,0,,0,
Chipewyan 201C (Alta.),R,0,,0,,0,
Chipewyan 201D (Alta.),R,0,,0,,0,
Chipewyan 201E (Alta.),R,0,,0,,0,
Chipewyan 201F (Alta.),R,0,,0,,0,
Chipewyan 201G (Alta.),R,0,,0,,0,
Chipman (N.B.),PAR,1111,,1121,,543,
Chipman (N.B.),VL,1432,,1518,,698,
Chipman (Alta.),VL,247,,230,,117,
Chippewas of Georgina Island First Nation (Ont.),R,273,,201,,123,
Chippewas of the Thames First Nation 42 (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Chisasibi (Que.),VC,0,,0,,0,
Chisasibi (Que.),TR,3467,,3251,,763,
Chisholm (Ont.),TP,1230,,1197,,550,
Chitek Lake (Sask.),RV,174,,214,,246,
Chitek Lake 191 (Sask.),R,756,,707,,130,
Choiceland (Sask.),T,370,,417,,209,
Chopaka 7 & 8 (B.C.),R,48,,48,,23,
Chorney Beach (Sask.),RV,15,,11,,69,
Christian Island 30 (Ont.),R,515,,508,,187,
Christian Island 30A (Ont.),R,32,,44,,14,
Christopher Lake (Sask.),VL,230,,202,Adjusted figure due to boundary change.,102,
Chuchhriaschin 5 (B.C.),R,0,,0,,1,
Chuchhriaschin 5A (B.C.),R,0,,1,,0,
Chuchuwayha 2 (B.C.),R,65,,0,Incompletely enumerated Indian reserve or Indian settlement.,26,
Chum Creek 2 (B.C.),R,83,,72,,40,
Churchbridge (Sask.),T,796,,815,,371,
Churchbridge No. 211 (Sask.),RM,772,,876,,309,
Churchill (Man.),T,963,,1089,,563,
Churchill 1 (Man.),R,316,,319,,123,
Chute-aux-Outardes (Que.),VL,1968,,2155,,788,
Chute-des-Passes (Que.),UNO,188,,192,,65,
Chute-Saint-Philippe (Que.),M,823,,778,,821,
Clair (N.B.),PAR,289,,306,,94,
Clair (N.B.),VL,863,,905,,413,
Clakamucus 2 (B.C.),R,5,,4,,1,
Clanwilliam (Man.),RM,467,,470,,537,
Claoose 4 (B.C.),R,0,,0,,0,
Clare (N.S.),MD,9067,,9298,,4551,
Clarence-Rockland (Ont.),C,19612,,18633,Adjusted figure due to boundary change.,6846,
Clarendon (N.B.),PAR,41,,51,,43,
Clarendon (Que.),CT,1340,,1474,,891,
Clarenville (Nfld.Lab.),T,5104,,5335,,2104,
Claresholm (Alta.),T,3622,,3427,,1590,
Clarington (Ont.),T,69834,,60615,,23619,
Clarke's Beach (Nfld.Lab.),T,1257,,1244,,531,
Clark's Harbour (N.S.),T,944,,980,,406,
Clavet (Sask.),VL,357,,339,,120,
Clayton No. 333 (Sask.),RM,815,,886,,353,
Clear Hills 152C (Alta.),R,15,,13,,4,
Clear Hills No. 21 (Alta.),MD,2772,,2886,,934,
Clearview (Ont.),TP,13796,,12407,,5546,
Clearwater 175 (Alta.),R,0,,0,,0,
Clearwater County (Alta.),MD,11505,,10911,Adjusted figure due to boundary change.,4649,
Clearwater River (Sask.),R,584,,548,,140,
Clearwater River Dene Band 221 (Sask.),R,0,,0,,0,
Clearwater River Dene Band 223 (Sask.),R,10,,10,,6,
Cléricy (Que.),M,481,,538,,191,
Clermont (Que.),V,3078,,3225,,1280,
Clermont (Que.),CT,555,,591,,219,
Clerval (Que.),M,351,,356,,289,
Cleveland (Que.),CT,1564,,1581,,598,
Climax (Sask.),VL,206,,206,,116,
Clinton (B.C.),VL,621,,729,,344,
Clinworth No. 230 (Sask.),RM,272,,331,,137,
Clive (Alta.),VL,591,,517,,204,
Cloridorme (Que.),CT,917,,1084,,402,
Cloutier (Que.),M,351,,356,,145,
Clyde (Alta.),VL,491,,410,,187,
Clyde River (P.E.I.),COM,581,,601,,214,
Clyde River (Nvt.),HAM,785,,708,,160,
Coachman's Cove (Nfld.Lab.),T,126,,182,,66,
Coaldale (Alta.),T,6008,,5770,Adjusted figure due to boundary change.,2135,
Coalfields No. 4 (Sask.),RM,415,,419,,154,
Coalhurst (Alta.),T,1476,,1439,,514,
Coaticook (Que.),V,8988,,8809,Adjusted figure due to boundary change.,3743,
Cobalt (Ont.),T,1229,,1401,,562,
Cobourg (Ont.),T,17172,,16185,Adjusted figure due to boundary change.,7142,
Cochin (Sask.),RV,136,,150,,465,
Cochrane (Ont.),T,5690,,5955,Adjusted figure due to boundary change.,2586,
Cochrane (Alta.),T,11798,,7424,,4067,
"Cochrane, Unorganized, North Part (Ont.)",UNO,2949,,3702,Adjusted figure due to boundary change.,1687,
"Cochrane, Unorganized, South East Part (Ont.)",UNO,21,,29,,18,
"Cochrane, Unorganized, South West Part (Ont.)",UNO,0,,2,,0,
Cockburn Island (Ont.),TP,0,,2,,75,
Coderre (Sask.),VL,50,,64,,30,
Codette (Sask.),VL,237,,278,,113,
Coglistiko River 29 (B.C.),R,5,,2,,2,
Colborne (N.B.),PAR,270,,295,,153,
"Colchester, Subd. A (N.S.)",SCM,3643,,3755,,1974,
"Colchester, Subd. B (N.S.)",SCM,18607,,18406,,8165,
"Colchester, Subd. C (N.S.)",SCM,13391,,13000,,5522,
Cold Lake (Alta.),C,11520,,11791,Adjusted figure due to boundary change.,4396,
Cold Lake 149 (Alta.),R,439,,542,,135,
Cold Lake 149A (Alta.),R,39,,48,,12,
Cold Lake 149B (Alta.),R,110,,93,,31,
Coldstream (B.C.),DM,9106,,8975,,3308,
Coldwater 1 (B.C.),R,263,,282,,91,
Coldwell (Man.),RM,1320,,1399,,697,
Cole Bay (Sask.),NV,161,,153,,64,
Cole Bay 3 (B.C.),R,257,,256,,70,
Cole Harbour 30 (N.S.),R,38,,50,,15,
Coleman (Ont.),TP,550,,534,Adjusted figure due to boundary change.,324,
Coleville (Sask.),VL,313,,323,,145,
Colinet (Nfld.Lab.),T,168,,208,,86,
Colliers (Nfld.Lab.),T,729,,774,,374,
Collin Lake 223 (Alta.),R,0,,0,,0,
Collines-du-Basque (Que.),UNO,0,,0,,0,
Collingwood (Ont.),T,16039,,15596,,8515,
Colombier (Que.),M,890,,947,,359,
Colombourg (Que.),M,749,,780,,278,
Colonsay (Sask.),T,426,,428,,184,
Colonsay No. 342 (Sask.),RM,310,,322,,132,
Columbia Lake 3 (B.C.),R,165,,176,,187,
Columbia-Shuswap A (B.C.),RDA,3135,,3305,Adjusted figure due to boundary change.,1446,
Columbia-Shuswap B (B.C.),RDA,625,,655,Adjusted figure due to boundary change.,388,
Columbia-Shuswap C (B.C.),RDA,6762,,6274,Adjusted figure due to boundary change.,4120,
Columbia-Shuswap D (B.C.),RDA,3904,,3904,Adjusted figure due to boundary change.,1611,
Columbia-Shuswap E (B.C.),RDA,1491,,1551,Adjusted figure due to boundary change.,1004,
Columbia-Shuswap F (B.C.),RDA,2126,,2128,Adjusted figure due to boundary change.,2619,
Colville Lake (N.W.T.),SET,102,,90,,37,
Colwood (B.C.),C,13745,,13848,,4966,
Come By Chance (Nfld.Lab.),T,265,,300,,116,
Comfort Cove-Newstead (Nfld.Lab.),T,510,,597,,242,
Comox (B.C.),T,11172,,11069,,4873,
Comox 1 (B.C.),R,254,,214,,105,
Comox-Strathcona A (B.C.),RDA,4780,,4951,Adjusted figure due to boundary change.,2230,
Comox-Strathcona B (B.C.),RDA,7941,,8074,Adjusted figure due to boundary change.,3403,
Comox-Strathcona C (B.C.),RDA,7584,,8615,Adjusted figure due to boundary change.,3617,
Comox-Strathcona D (B.C.),RDA,4920,,4575,Adjusted figure due to boundary change.,1982,
Comox-Strathcona G (B.C.),RDA,156,,205,Adjusted figure due to boundary change.,88,
Comox-Strathcona H (B.C.),RDA,785,,894,Adjusted figure due to boundary change.,397,
Comox-Strathcona I (B.C.),RDA,938,,885,Adjusted figure due to boundary change.,671,
Comox-Strathcona J (B.C.),RDA,2548,,2671,Adjusted figure due to boundary change.,1474,
Comox-Strathcona K (B.C.),RDA,1982,,2037,Adjusted figure due to boundary change.,1721,
Compton (Que.),M,3047,,3043,Adjusted figure due to boundary change.,1180,
Compton Island 6 (B.C.),R,0,,0,,0,
Conception Bay South (Nfld.Lab.),T,19772,,19265,,7142,
Conception Harbour (Nfld.Lab.),T,801,,888,,353,
Conche (Nfld.Lab.),T,263,,345,,114,
Conmee (Ont.),TP,748,,729,,270,
Connaught No. 457 (Sask.),RM,748,,815,,287,
Conquest (Sask.),VL,163,,195,,92,
Consort (Alta.),VL,634,,794,,301,
Constance Lake 92 (Ont.),R,723,,596,,207,
Consul (Sask.),VL,91,,107,,52,
Contrecoeur (Que.),V,5222,,5331,,2319,
Cook's Harbour (Nfld.Lab.),T,226,,260,,99,
Cookshire (Que.),V,1543,,1532,,639,
Coquitlam (B.C.),C,112890,,101820,,41481,
Coquitlam 1 (B.C.),R,15,,0,Incompletely enumerated Indian reserve or Indian settlement.,10,
Coquitlam 2 (B.C.),R,5,,0,Incompletely enumerated Indian reserve or Indian settlement.,4,
Coral Harbour (Nvt.),HAM,712,,669,,194,
Cormack (Nfld.Lab.),T,675,,767,,277,
Corman Park No. 344 (Sask.),RM,8093,,7143,Adjusted figure due to boundary change.,2695,
Corner Brook (Nfld.Lab.),C,20103,,21893,,8296,
Cornwall (P.E.I.),T,4412,,4291,,1640,
Cornwall (Ont.),C,45640,,47403,,20129,
Cornwall Lake 224 (Alta.),R,0,,0,,0,
Cornwallis (Man.),RM,3779,,4279,,1663,
Coronach (Sask.),T,822,,949,,410,
Coronation (Alta.),T,902,,1166,,448,
Coryatsaqua (Moricetown) 2 (B.C.),R,159,,151,,45,
Cote 64 (Sask.),R,582,,529,,175,
Cote No. 271 (Sask.),RM,664,,687,,522,
